0.39198408,0.1632737,-0.0852405,-0.2332408,0.009174351,0.038303368,0.27401805,-0.27684492,0.22618315,-0.19308046,0.17009571,-0.11896755,-0.16277789,-0.19070342,-0.06666439,0.15930188,0.026866222
-0.13218684,-0.10623006,0.072076865,-0.31361902,0.058615144,0.059572957,-0.0946065,-0.00400968,0.011065949,0.04966357,-0.061850347,0.10570544,0.37541482,0.022226237,0.14094582,0.21604866,-0.1424884
0.079075694,-1.070645e-05,0.031178916,-0.15416549,-0.17573747,0.29865265,0.094687745,0.31136727,-0.039362274,0.1391517,-0.08589692,0.4260808,0.16948673,0.044201437,-0.09407787,0.18495977,0.06524825
-0.19413647,-0.1887908,0.26656076,0.3428918,0.23021,-0.01275412,0.010575404,-0.072701454,0.08145364,0.07868662,-0.086983465,0.29584953,-0.18559591,-0.043262187,0.14026546,0.123794354,0.30611247
0.3528923,0.033659194,0.08259259,-0.31468663,0.13363026,0.0059068208,0.009367774,-0.028624829,0.043209724,-0.045075975,0.35897458,0.09328425,0.1938279,0.10371721,-0.13110016,0.3058465,-0.045705553
0.35221505,0.19913124,-0.26871347,-0.0261262,0.031816408,0.243093,-0.3732629,0.0029236558,-0.26783806,0.19207124,0.0734449,-0.103874765,0.08676871,-0.15797675,0.20132051,-0.13344616,-0.14525175
-0.12910298,0.088951,0.16225904,-0.02818794,0.0010751059,0.27403808,0.23838736,-0.020965446,0.25773305,0.22420524,0.19096069,0.32697952,0.13194282,0.25437257,0.32197717,0.34434018,0.1628784
-0.003910108,-0.19310243,-0.06782274,0.09082541,0.2774752,0.33415735,-0.018316247,-0.06434741,-0.21541393,-0.02239874,-0.085876115,-0.02238911,0.0047553396,0.09307156,-0.22583106,-0.03019757,0.34797722
-0.23582645,-0.14733084,-0.1114179,-0.044890203,0.08131305,0.17436856,-0.1092764,-0.15549332,0.3181072,-0.16091807,0.13039063,-0.21318544,0.13879393,0.108749956,0.10234135,0.08608943,0.24746722
-0.03863894,3.5762512e-06,-0.8768554,-0.505361,0.08972407,-0.053216685,-0.015365044,-0.0320271,-0.5619632,-0.03584661,0.13215052,0.018690206,0.01928265,-0.90067685,-0.6082485,-0.46259093,0.16008465
0.042288773,3.5845987e-06,0.7541875,0.6837112,-0.16966462,-0.124188766,-0.0045821415,0.003018051,0.74660736,-0.10367906,-0.7354328,-0.0017214483,-0.044432063,0.7608989,0.70944476,0.7619588,-0.7301249
-0.18020134,1.7315178e-05,-0.094512604,-0.19247247,-0.03699918,0.17940445,-0.27323368,0.11237339,0.17889525,0.055731535,-0.2520581,0.41943192,-0.18224798,0.043144617,0.06357577,-0.115043394,-0.19156556
0.011496396,0.1477811,-0.25485796,-0.03695979,0.08687141,0.15927516,-0.25069413,-0.13544433,0.25766754,-0.07737394,0.009314767,0.24299236,-0.13647945,-0.26084748,0.027937196,0.15725619,-0.20351404
-0.25363177,-0.017292675,0.057093605,0.24911039,-0.10645445,-0.20397873,0.32878813,-0.013503989,0.14159411,0.3711753,-0.21426973,0.14891256,-0.032706644,-0.15570273,0.19349372,0.14882973,0.10761765
0.066932574,4.4397298e-06,-0.17233667,-0.2962833,0.098342545,0.021443095,0.006225827,0.28729942,-0.21627755,0.23162922,-0.089548595,0.1987948,-0.09310516,0.03033227,-0.21931866,-0.38172042,-0.12850429
0.011027028,0.021242509,0.12511191,-0.4498757,0.19845057,-0.14415245,0.02658281,-0.31802568,-0.025218276,0.14343652,-0.025013436,-0.18515603,0.25075677,0.09390714,0.043445904,0.26261687,-0.1251273
0.0067108916,-3.12798e-06,0.22580917,-0.1704472,0.38050613,0.284993,0.09179911,0.19160934,0.27544743,0.40830937,-0.1179833,0.33277166,-0.02056101,0.21969377,-0.12542905,0.25289458,-0.12606436
0.07105292,0.22909783,0.20388126,0.1684454,-0.1710551,0.14591059,-0.10614437,-0.14879853,-0.26618978,0.03176902,0.22242099,0.22715566,-0.1558908,0.2707832,-0.08285963,-0.0021823386,-0.062201034
0.05688961,6.56244e-06,0.08671592,0.12317416,0.13802019,0.119220145,-0.1889339,0.45625266,0.19863327,0.33426353,-0.18803489,0.09951385,-0.28635266,0.11025864,0.297135,0.18679029,0.07722547
-0.043084867,-8.468232e-06,0.2254472,-0.15918092,0.855766,-0.2193766,-0.014549121,0.11751793,0.071586795,-0.4120626,0.11985748,0.20790356,0.09782589,0.3417165,-0.15182419,0.083299525,0.1309815
-0.13200228,-0.097870596,0.039815806,0.027380103,-0.060166027,0.25544354,0.25056005,-0.15808469,0.30616817,0.17609686,0.031290144,-0.13230407,0.12377684,-0.19258282,-0.19326462,0.2734961,0.19623101
0.21737422,-0.025571754,0.05689638,-0.18138118,-0.2813173,-0.10363182,0.078921266,-0.16852966,0.26692858,-0.18421055,0.24666046,0.16722062,0.15873806,0.092894115,-0.32557318,-0.16632994,0.3383495
-0.13282453,0.20738098,0.11539741,0.13737519,-0.07909829,0.09177468,0.13806416,0.12430038,0.44752356,0.3747063,-0.04013316,-0.108875744,0.10337166,0.14467153,0.086315125,-0.1867779,0.40696475
-0.014721996,3.3848785e-06,-0.44469094,-1.2016374,0.2832321,0.022101082,-0.01886368,0.037385873,-0.3969806,0.021393612,1.2721146,0.063183926,0.024551831,-0.4436332,-1.2493684,-0.38484508,1.2726201
-0.04837372,5.543141e-06,0.8123985,-1.5384334,-0.16856939,0.39263612,-0.0041370112,0.1874122,0.87811595,0.3072035,1.8470924,0.20700155,-0.007882226,0.85249877,-1.5326539,0.80462563,1.6678553
-0.107193105,0.26377746,0.36279652,0.0031902813,0.08157597,0.03445821,-0.1314552,-0.23291941,0.07834183,-0.3011064,-0.12602265,-0.10990739,0.10576641,-0.18878007,0.18364745,0.06618884,0.14040565
0.060919378,0.2004892,-0.22375266,-0.012368006,0.2385972,0.3461306,-0.2885624,-0.021840278,0.3536573,-0.065362275,-0.0885114,-0.07779538,0.032282095,0.32173008,-0.05732257,0.2813475,0.19864658
-0.030172344,-0.10029205,0.07311794,-0.23203796,-0.05137206,-0.0244773,-0.18851301,-0.1843345,0.14485638,-0.010426981,-0.23843017,-0.1335145,-0.14113085,-0.0008879616,0.089065604,0.19138697,0.1738954
0.3653338,0.080068156,0.16732916,0.24890763,-0.09160375,0.04068039,-0.026282817,-0.045331594,0.17139852,0.3430149,0.17795523,-0.11655612,-0.046406727,0.12679042,0.071104705,0.13880478,-0.31476092
-0.21479903,-0.123533435,0.4698721,0.06561056,0.07203512,-0.10510695,0.2445159,-0.08776434,0.25825346,-0.059002616,-0.1322834,0.12920731,0.0034953875,0.31283385,-0.108641826,0.34246266,-0.08109757
-0.12995522,-0.03160121,0.1588015,-0.2723135,0.118457936,-0.14097013,0.11602879,0.075283974,0.071742065,0.11241565,-0.030219683,-0.23400292,0.31208488,0.05720868,0.03168898,0.086560704,-0.042512957
-0.24797237,0.091813646,0.32300738,0.14998952,0.055506013,-0.31636435,0.2512527,-0.14748803,-0.11528216,0.05039783,-0.15888014,-0.11293308,0.056119867,-0.13815768,-0.24552482,-0.08203677,-0.011959667
-0.12703669,2.5527183e-06,-0.049857132,0.60577613,0.10565849,0.3686549,-0.036726505,0.11598032,-0.20451304,0.2352468,0.19488755,0.37330183,-0.008485217,-0.15300743,0.58240396,-0.27756026,0.17207551
0.009068433,-3.1994146e-06,0.64139676,-1.0196666,0.21935879,0.3787718,0.002209808,-0.00892177,-0.67660046,0.43346837,-0.037261628,0.6586159,0.0070200665,0.7082963,-0.927907,-0.67201376,0.019004885
0.034430504,1.2880537e-07,-0.088691354,0.019762821,0.1009819,0.23687229,0.095775865,0.24210972,-0.1510246,0.1540606,-0.09360989,0.07999086,0.111635536,-0.080005996,-0.011846333,-0.022139525,-0.072820574
-0.29906994,0.07986406,0.3591126,-0.031806853,-0.13953947,-0.30129912,-0.093482785,-0.09403797,-0.013331941,0.28203353,0.19125566,0.05313825,-0.12555665,0.023109656,-0.06515057,-0.019492343,-0.23515232
0.10678838,-0.12742567,-0.06429226,0.03376317,0.060836624,-0.15402408,0.31320092,0.045802917,0.09560153,0.010377671,0.10521555,-0.092070386,-0.055937972,0.14772733,0.32623953,0.043114867,-0.22750336
-0.0022921064,-3.7052368e-06,-0.017703036,-0.26583996,-0.037314884,-0.5891451,0.020371368,-0.0009334514,0.81914574,-0.65702635,1.0677412,-1.0180905,0.016478347,-0.076205686,-0.27650085,0.82075447,1.0180562
0.3710334,0.10477319,0.1841758,-0.16754127,-0.13613592,-0.20035163,-0.27390766,0.11119492,0.037518196,-0.073996395,0.42470396,0.09610845,0.28515905,-0.089114435,0.18152936,0.041645583,0.33478183
0.1857861,-2.8697682e-06,-0.09048406,0.1924444,0.6077438,0.22831364,-0.0314179,0.0039042218,-0.084869005,0.36636946,0.014787303,-0.14315017,-0.07708094,-0.10984817,0.16302754,0.046772253,0.14663991
