-0.0041128197,-0.035229895,0.12638001,0.24935028,0.020721536,0.083547466,-0.1632381,-0.07457041,0.14832263,0.1698215,0.0033397966,0.098017745,0.15143883,0.055992898,-0.022181788,0.20363387,-0.1300694,0.011418175,-0.081002235,0.30679467,0.10409884,-0.039984245,-0.020279279,0.045773104,-0.21138522,0.08504826,-0.047280747,-0.117786504,-0.017619602,0.0082398215,-0.04574815,0.22841379,-0.09901977,0.1044587,0.010643003,0.034578916,0.14861567,-0.10197512,-0.15328644,-0.2625335,-0.3149471,-0.20174988,0.08867464,0.11272478,-0.15183572,-0.019071737,0.053568818,0.088373005,0.055152755,-0.16441786
-0.1474144,-0.1336436,0.23970321,-0.04140629,0.020135801,-0.05810954,0.12374659,-0.032906663,-0.025786411,-0.16912328,-0.35670403,0.07880349,0.06533531,0.17486008,-0.13477539,0.21326648,-0.15280892,-0.043348502,0.041415155,0.21872856,-0.196168,0.3230094,-0.015892057,-0.18839134,-0.00290442,-0.33327925,-0.046299122,-0.0954598,0.0672658,0.15476935,-0.12539081,-0.30991024,-0.32844323,0.33152702,0.008974237,-0.02865865,-0.090432085,0.063483566,0.033502214,-0.12717003,-0.068873934,-0.03130365,-0.0246938,0.2629613,0.0832715,-0.08137553,0.16764294,-0.055451687,-0.17071776,-0.04345534
0.14153598,-0.028681079,-0.142668,0.058407962,-0.0637405,0.16125315,-0.17989771,0.031258255,-0.088706516,-0.0070676752,-0.1702288,0.09533669,-0.04219993,-0.051252555,-0.08754711,0.1319093,-0.14716883,0.1363181,0.02353704,0.085574605,0.280156,-0.074150644,0.11984723,-0.27541965,-0.045632534,-0.27376357,-0.11597168,-0.2439193,-0.02296558,-0.21428102,-0.22274739,0.21561776,0.24967518,0.12881143,-0.027003074,-0.11562726,-0.074425034,0.22540304,-0.15384586,0.1128691,0.022907391,-0.097963594,-0.2375208,0.21845108,-0.1344828,0.0033001022,0.013718064,-0.2100405,-0.05566739,-0.23747613
0.03325226,-0.15222478,-0.41345736,-0.92606896,0.4150355,-0.17261901,-0.07264216,-0.076127835,0.1975187,0.057225082,0.031694595,0.100873776,-0.08870593,-0.26605013,0.15662436,-0.03244575,-0.091141425,-0.06498245,-0.28945458,0.15482661,1.338927,0.22170684,-0.17025101,-0.124015875,0.12009309,-0.080645435,-0.12177974,0.19145332,-0.21754709,0.2635356,-0.025930816,-0.19576092,-0.3702593,-0.58862704,0.43614045,0.037522793,0.07343331,-0.056636803,0.11588487,-0.05640789,0.13414237,0.04883535,-0.6941752,0.018948585,0.15785539,-0.21774898,0.016683549,0.16271508,-0.1308771,0.44226292
0.027265783,-0.07823533,0.08487401,-0.13338053,0.13577351,-0.19780964,-0.052763447,-0.13964458,0.28266987,0.05548825,-0.06493663,-0.35878396,-0.021106118,-0.21785185,-0.16474287,-0.0977283,-0.089394756,-0.19657019,-0.20318568,0.19393337,0.44052643,0.0051654293,-0.016922373,-0.15283641,0.24778125,-0.32505286,-0.07713474,0.03158825,0.06828647,0.16107585,-0.012487106,0.004219028,-0.038115334,0.0911885,-0.01070596,-0.401993,-0.2036598,-0.053698145,-0.13757609,-0.19394939,-0.14969155,-0.29474065,0.15784718,0.09701217,-0.02197645,-0.15475577,-0.1742747,0.03956433,0.0385155,0.40485042
-0.04096767,0.0093311,-0.36447394,0.15149672,0.06623098,0.09375857,-0.047989044,0.2227537,0.033061694,0.05328369,-0.112487294,0.11353799,-0.122960076,-0.082240604,0.028625181,-0.10428533,0.017690128,-0.30949798,-0.052559726,0.33905473,-0.24206862,-0.044360023,-0.23759918,-0.056026455,-0.0019377344,-0.1247303,-0.2368581,0.23327295,-0.18022871,0.12672052,-0.04419605,-0.082604006,-0.29713607,0.37426952,0.13385904,-0.21352516,0.0054874877,-0.27250043,0.06505563,0.27258053,-0.07868568,0.081566244,0.27491543,-0.2670013,-0.13356112,-0.18778893,-0.06966734,0.0033997297,0.0037806036,-0.040543213
0.044890016,-0.4247526,-0.3125174,0.5812161,-0.09209289,-0.116905086,0.056965824,-0.10834481,-0.27207407,0.1294801,-0.27951664,-0.26545402,0.084687985,0.17259169,-0.02145203,-0.19351631,-0.20935564,-0.2466208,0.011531096,-0.09284416,-2.5842848,0.12142351,0.030287813,0.20777407,0.23692077,-0.25884655,-0.30696636,0.11669522,0.082208544,-0.26195434,-0.07990532,0.23313437,-0.1861185,-0.2368367,-1.2480907,-0.10166813,0.030889066,-0.06736868,-0.13205731,0.056310236,-0.1522983,0.06425304,0.35527185,0.53269506,0.18530726,-0.17791948,-0.04201909,0.9313697,-0.10578142,-0.19143403
0.035146073,-2.782736,-0.22007097,-0.1159101,0.20044473,-0.06111147,0.0059918715,-0.16175789,0.08384068,0.025734108,0.05664514,0.02187049,-0.09395067,-0.09728273,0.16479473,0.07630052,0.082692,0.15713203,-0.27780557,0.09002621,0.54722804,0.10358085,-0.060372688,-0.065351374,-0.097142585,-0.08571466,0.18995816,-0.043320157,-0.083510324,0.19737081,0.103320494,-0.19313186,0.022629531,-0.030501336,0.075840585,0.14029399,-0.03377059,0.057432037,-0.028610729,-0.04376789,-0.16088134,-0.019615157,-0.04528075,-0.4360739,0.13478202,0.10619463,0.045386188,-1.093757,-0.050302703,0.3151029
-0.016523756,0.25527042,-0.09147348,-0.09277887,-0.035665378,-0.12809743,-0.15264814,-0.039191835,0.13938893,0.15307738,-0.26528862,-0.14098094,0.23205051,-0.18798918,-0.3133053,-0.005091923,0.13236439,0.13665149,-0.27473456,-0.04294956,0.16117609,0.05744611,-0.25170627,0.011892313,-0.099485934,0.023843203,0.05382371,0.027448062,0.20407474,-0.004705238,-0.27995786,0.17146203,0.096237436,0.18435009,-0.018646048,0.07570167,-0.22552006,0.012238304,0.035827775,-0.07350433,0.2092731,0.29702774,-0.0047492506,0.27390456,-0.14503157,-0.10565746,0.025495378,-0.12645242,0.02067032,-0.1672416
-0.14061944,0.27189413,-0.04699812,-0.055955432,0.015095574,0.20131728,-0.20427527,-0.1070576,0.057281394,0.21201636,-0.13435553,-0.23324135,-0.11213466,-0.0070880014,-0.16133359,0.25431716,0.059823457,-0.21364892,-0.11591801,0.026923656,-0.23186328,0.11674374,-0.17021637,-0.0762741,-0.14178379,0.018810486,0.07842435,0.08943189,0.14072141,0.19332121,-0.057710886,-0.019988708,-0.27971813,-0.005072623,0.109085985,0.049489204,0.22825174,0.031452555,0.036163446,-0.1287981,0.053078674,-0.06047875,0.31168172,-0.2234388,0.15831923,-0.1417725,-0.17800313,-0.12984833,-0.010377826,-0.028458739
-0.12759766,0.1642467,0.03580175,0.2147059,0.0913483,-0.013842381,-0.08818242,-0.080440104,-0.11538098,0.2732944,0.11609025,0.0010467131,0.23579755,-0.14033493,0.040405378,0.032932926,-0.0030459561,0.16208583,-0.055580076,-0.09384304,-0.030666163,-0.0044199266,-0.17707983,-0.047924835,0.05776405,-0.19214015,0.001118181,-0.044138182,0.21771643,-0.07370073,-0.24205637,-0.1588552,-0.31701806,-0.49479145,0.028576557,-0.10218286,-0.2750978,0.06689289,-0.22573204,-0.22758597,0.12673602,-0.02389446,0.19453543,0.1855372,0.0740175,0.063658506,-0.0051824003,0.11490379,-0.021130327,-0.0013223741
